afeitador,"shave, (to) shave off, (to) scrape"
afeitarse,"(to) trim (oneself), (to) scrape (oneself), (to) shave off (oneself)"
cambiar,"(to) change, (to) exchange"
corporal,"corporal, execute, end"
desodorante,deodorant
loción,"(I) cooked, (I) roasted, (I) baked"
peluquero,hairdresser
protector solar,sunscreen
rizado,said
secador de pelo,hair dryer
