βρίσκομαι,"is, is situated, it is"
γράφομαι,"write, have been writing"
διαβάζεται,"read, is read"
ζεσταίνεται,"is heated up, heated"
μαγειρεύεται,"is cooked, is being prepared"
πίνεται,"is drunk, is potable, is drinkable"
παρουσιάζομαι,"are presenting, are showing, (you) are presenting"
πωλούμαι,are sold
σχεδιάζομαι,"design, I design, draw"
τρώγεται,"is eaten, can be eaten, eaten"
