άκουσα,"I heard, heard, I listened to"
έπαιξα,"played, I played"
έφαγα,I ate
ήθελα,"wanted, I wanted, I did want"
ήμουν,"I was, I have been, was"
ήπια,drank
ήρθα,"came, I came"
μίλησα,"talked, spoke, I spoke"
μαγείρεψα,cooked
πήγα,"went, I went, took"
