ίδια,same
ίδιο,same
ίδιος,same
μόνη,"alone, by herself, lonely"
μόνο,"only, just, alone"
μόνος,"alone, by myself, lonely"
ο εαυτός,myself
οι
                    εαυτοί,themselves
