abrazar,"(to) hug, (to) embrace each other, (to) encircle"
ansioso,"eager, excited"
divorciarse,divorce
enamorarse,"to be in love, to be in love with, to fall in love"
luna de miel,Honeymoon
para siempre,forever
por amor,for love
por mi culpa,because of me
pulsera,bracelet
voz,"voice, rumor, shouting"
