conferencia,"conference, lecture, (he/she/it) holds talks"
contrato,"(I) contract, (I) enter into a contract, (I) put … out to contract"
es bueno que,It is good that
es mejor que,is better than
estar,"be, (to) be, (to) stay"
ir,"(to) go, (to) go out, going"
por mi parte,for me
preferir que,prefer that
proponer,move
revisar,(to) check
