administración,"administration, management, administrative / admin department"
aparentemente,apparently
astronauta,astronaut
colaborar,to collaborate
detective,detective
dirigir,"produced, produces"
estar a cargo,be in charge
lo interesante,the interesting
lo más importante,the most important
se supone que,be supposed to
