ahorra,"(you-formal) save (oneself), save oneself!, (he/she/it) spares"
comercial,"business school, commercial, business"
cómpralo,buy it
cómprelo,buy it
encuentre,"find, find!, (I/he/she/it/you) find"
fenomenal,"phenomena, freaks, geniuses"
hasta,"until, to, even"
novedad,"ninth, novena"
solo,"only, alone, just"
suscribirse,to subscribe
