esconder,"(to) lie hidden, (to) conceal, (to) go in"
estatua,statue
inevitable,"necessary, inevitable, needed"
mil millones,billion
muchacho,"boy, guy, kid"
no puedo creer que,I can not believe that
pista,"clue, course, court"
princesa,princess
príncipes,prince
robar,(to) steal
