θα έχω αγοράσει,"I will have purchased, I will have bought"
θα έχω γράψει,I will have written
θα έχω δει,I will have seen
θα έχω
                    διαβάσει,I will have read
θα έχω κάνει,I will have done
θα έχω πει,I will have said
θα έχω τελειώσει,I will have finished
θα
                    έχω φάει,I will have eaten
θα έχω φέρει,I will have brought
θα έχω φύγει,I will be gone
